name,sn,date,scale,revision,printed,folder,file,raster,cell_name,best_topo,WGS84,count,dups,priority,Barcode,Notes
Healy D-6,356006,1954,63360,,,Healy,AK_Healy D-6_356006_1954_63360_geo.tif,AK_Healy D-6_356006_1954_63360_geo,Healy D-6,0,0,6,,4,,
Healy D-6,356008,1954,63360,,,Healy,AK_Healy D-6_356008_1954_63360_geo.tif,AK_Healy D-6_356008_1954_63360_geo,Healy D-6,0,0,6,,3,,
Healy D-6,356009,1954,63360,,,Healy,AK_Healy D-6_356009_1954_63360_geo.tif,AK_Healy D-6_356009_1954_63360_geo,Healy D-6,0,0,6,,2,,
Healy D-6,356010,1954,63360,,,Healy,AK_Healy D-6_356010_1954_63360_geo.tif,AK_Healy D-6_356010_1954_63360_geo,Healy D-6,1,0,6,,1,,
Holy Cross A-1,356011,1952,63360,,,Holy Cross,AK_Holy Cross A-1_356011_1952_63360_geo.tif,AK_Holy Cross A-1_356011_1952_63360_geo,Holy Cross A-1,0,0,3,,3,,
Holy Cross A-1,356012,1952,63360,,,Holy Cross,AK_Holy Cross A-1_356012_1952_63360_geo.tif,AK_Holy Cross A-1_356012_1952_63360_geo,Holy Cross A-1,0,0,3,,2,,
Holy Cross A-1,356013,1952,63360,,,Holy Cross,AK_Holy Cross A-1_356013_1952_63360_geo.tif,AK_Holy Cross A-1_356013_1952_63360_geo,Holy Cross A-1,1,0,3,,1,,
Holy Cross A-2,356014,1952,63360,,,Holy Cross,AK_Holy Cross A-2_356014_1952_63360_geo.tif,AK_Holy Cross A-2_356014_1952_63360_geo,Holy Cross A-2,0,0,3,,3,,
Holy Cross A-2,356015,1952,63360,,,Holy Cross,AK_Holy Cross A-2_356015_1952_63360_geo.tif,AK_Holy Cross A-2_356015_1952_63360_geo,Holy Cross A-2,0,0,3,,2,,
Holy Cross A-2,356016,1952,63360,,,Holy Cross,AK_Holy Cross A-2_356016_1952_63360_geo.tif,AK_Holy Cross A-2_356016_1952_63360_geo,Holy Cross A-2,1,0,3,,1,,
Holy Cross A-3,356017,1952,63360,,,Holy Cross,AK_Holy Cross A-3_356017_1952_63360_geo.tif,AK_Holy Cross A-3_356017_1952_63360_geo,Holy Cross A-3,0,0,3,,3,,
Holy Cross A-3,356018,1952,63360,,,Holy Cross,AK_Holy Cross A-3_356018_1952_63360_geo.tif,AK_Holy Cross A-3_356018_1952_63360_geo,Holy Cross A-3,0,0,3,,2,,
Holy Cross A-3,356019,1952,63360,,,Holy Cross,AK_Holy Cross A-3_356019_1952_63360_geo.tif,AK_Holy Cross A-3_356019_1952_63360_geo,Holy Cross A-3,1,0,3,,1,,
Holy Cross A-4,356020,1952,63360,,,Holy Cross,AK_Holy Cross A-4_356020_1952_63360_geo.tif,AK_Holy Cross A-4_356020_1952_63360_geo,Holy Cross A-4,0,0,3,,3,,
Holy Cross A-4,356021,1952,63360,,,Holy Cross,AK_Holy Cross A-4_356021_1952_63360_geo.tif,AK_Holy Cross A-4_356021_1952_63360_geo,Holy Cross A-4,0,0,3,,2,,
Holy Cross A-4,356022,1952,63360,,,Holy Cross,AK_Holy Cross A-4_356022_1952_63360_geo.tif,AK_Holy Cross A-4_356022_1952_63360_geo,Holy Cross A-4,1,0,3,,1,,
Holy Cross A-5,356023,1951,63360,,,Holy Cross,AK_Holy Cross A-5_356023_1951_63360_geo.tif,AK_Holy Cross A-5_356023_1951_63360_geo,Holy Cross A-5,0,0,2,,2,,
Holy Cross A-5,356024,1952,63360,,,Holy Cross,AK_Holy Cross A-5_356024_1952_63360_geo.tif,AK_Holy Cross A-5_356024_1952_63360_geo,Holy Cross A-5,1,0,2,,1,,
Holy Cross A-6,356025,1952,63360,,,Holy Cross,AK_Holy Cross A-6_356025_1952_63360_geo.tif,AK_Holy Cross A-6_356025_1952_63360_geo,Holy Cross A-6,0,0,3,,3,,
Holy Cross A-6,356026,1952,63360,,,Holy Cross,AK_Holy Cross A-6_356026_1952_63360_geo.tif,AK_Holy Cross A-6_356026_1952_63360_geo,Holy Cross A-6,0,0,3,,2,,
Holy Cross A-6,356027,1952,63360,,,Holy Cross,AK_Holy Cross A-6_356027_1952_63360_geo.tif,AK_Holy Cross A-6_356027_1952_63360_geo,Holy Cross A-6,1,0,3,,1,,
Holy Cross B-1,356028,1952,63360,,,Holy Cross,AK_Holy Cross B-1_356028_1952_63360_geo.tif,AK_Holy Cross B-1_356028_1952_63360_geo,Holy Cross B-1,0,0,2,,2,,
Holy Cross B-1,356029,1952,63360,,,Holy Cross,AK_Holy Cross B-1_356029_1952_63360_geo.tif,AK_Holy Cross B-1_356029_1952_63360_geo,Holy Cross B-1,1,0,2,,1,,
Holy Cross B-2,356030,1952,63360,,,Holy Cross,AK_Holy Cross B-2_356030_1952_63360_geo.tif,AK_Holy Cross B-2_356030_1952_63360_geo,Holy Cross B-2,0,0,2,,2,,
Holy Cross B-2,356031,1952,63360,,,Holy Cross,AK_Holy Cross B-2_356031_1952_63360_geo.tif,AK_Holy Cross B-2_356031_1952_63360_geo,Holy Cross B-2,1,0,2,,1,,
Holy Cross B-3,356032,1952,63360,,,Holy Cross,AK_Holy Cross B-3_356032_1952_63360_geo.tif,AK_Holy Cross B-3_356032_1952_63360_geo,Holy Cross B-3,0,0,2,,2,,
Holy Cross B-3,356033,1952,63360,,,Holy Cross,AK_Holy Cross B-3_356033_1952_63360_geo.tif,AK_Holy Cross B-3_356033_1952_63360_geo,Holy Cross B-3,1,0,2,,1,,
Holy Cross B-4,356034,1952,63360,,,Holy Cross,AK_Holy Cross B-4_356034_1952_63360_geo.tif,AK_Holy Cross B-4_356034_1952_63360_geo,Holy Cross B-4,0,0,3,,3,,
Holy Cross B-4,356035,1952,63360,,,Holy Cross,AK_Holy Cross B-4_356035_1952_63360_geo.tif,AK_Holy Cross B-4_356035_1952_63360_geo,Holy Cross B-4,0,0,3,,2,,
Holy Cross B-4,356036,1952,63360,,,Holy Cross,AK_Holy Cross B-4_356036_1952_63360_geo.tif,AK_Holy Cross B-4_356036_1952_63360_geo,Holy Cross B-4,1,0,3,,1,,
Holy Cross B-5,356037,1952,63360,,,Holy Cross,AK_Holy Cross B-5_356037_1952_63360_geo.tif,AK_Holy Cross B-5_356037_1952_63360_geo,Holy Cross B-5,0,0,2,,2,,
Holy Cross B-5,356038,1952,63360,,,Holy Cross,AK_Holy Cross B-5_356038_1952_63360_geo.tif,AK_Holy Cross B-5_356038_1952_63360_geo,Holy Cross B-5,1,0,2,,1,,
Holy Cross B-6,356039,1952,63360,,,Holy Cross,AK_Holy Cross B-6_356039_1952_63360_geo.tif,AK_Holy Cross B-6_356039_1952_63360_geo,Holy Cross B-6,0,0,2,,2,,
Holy Cross B-6,356040,1952,63360,,,Holy Cross,AK_Holy Cross B-6_356040_1952_63360_geo.tif,AK_Holy Cross B-6_356040_1952_63360_geo,Holy Cross B-6,1,0,2,,1,,
Holy Cross C-1,356041,1952,63360,,,Holy Cross,AK_Holy Cross C-1_356041_1952_63360_geo.tif,AK_Holy Cross C-1_356041_1952_63360_geo,Holy Cross C-1,0,0,2,,2,,
Holy Cross C-1,356042,1952,63360,,,Holy Cross,AK_Holy Cross C-1_356042_1952_63360_geo.tif,AK_Holy Cross C-1_356042_1952_63360_geo,Holy Cross C-1,1,0,2,,1,,
Holy Cross C-2,356043,1952,63360,,,Holy Cross,AK_Holy Cross C-2_356043_1952_63360_geo.tif,AK_Holy Cross C-2_356043_1952_63360_geo,Holy Cross C-2,0,0,3,,3,,
Holy Cross C-2,356044,1952,63360,,,Holy Cross,AK_Holy Cross C-2_356044_1952_63360_geo.tif,AK_Holy Cross C-2_356044_1952_63360_geo,Holy Cross C-2,0,0,3,,2,,
Holy Cross C-2,463799,1952,63360,,,Holy Cross,AK_Holy Cross C-2_463799_1952_63360_geo.tif,AK_Holy Cross C-2_463799_1952_63360_geo,Holy Cross C-2,1,0,3,,1,,
Holy Cross C-3,356045,1952,63360,,,Holy Cross,AK_Holy Cross C-3_356045_1952_63360_geo.tif,AK_Holy Cross C-3_356045_1952_63360_geo,Holy Cross C-3,0,0,2,,2,,
Holy Cross C-3,356046,1952,63360,,,Holy Cross,AK_Holy Cross C-3_356046_1952_63360_geo.tif,AK_Holy Cross C-3_356046_1952_63360_geo,Holy Cross C-3,1,0,2,,1,,
Holy Cross C-4,356047,1952,63360,,,Holy Cross,AK_Holy Cross C-4_356047_1952_63360_geo.tif,AK_Holy Cross C-4_356047_1952_63360_geo,Holy Cross C-4,0,0,2,,2,,
Holy Cross C-4,356048,1952,63360,,,Holy Cross,AK_Holy Cross C-4_356048_1952_63360_geo.tif,AK_Holy Cross C-4_356048_1952_63360_geo,Holy Cross C-4,1,0,2,,1,,
Holy Cross C-5,356049,1952,63360,,,Holy Cross,AK_Holy Cross C-5_356049_1952_63360_geo.tif,AK_Holy Cross C-5_356049_1952_63360_geo,Holy Cross C-5,0,0,4,,4,,
Holy Cross C-5,356050,1952,63360,,,Holy Cross,AK_Holy Cross C-5_356050_1952_63360_geo.tif,AK_Holy Cross C-5_356050_1952_63360_geo,Holy Cross C-5,0,0,4,,3,,
Holy Cross C-5,356051,1952,63360,,,Holy Cross,AK_Holy Cross C-5_356051_1952_63360_geo.tif,AK_Holy Cross C-5_356051_1952_63360_geo,Holy Cross C-5,0,0,4,,2,,
Holy Cross C-5,356052,1952,63360,,,Holy Cross,AK_Holy Cross C-5_356052_1952_63360_geo.tif,AK_Holy Cross C-5_356052_1952_63360_geo,Holy Cross C-5,1,0,4,,1,,
Holy Cross C-6,356053,1952,63360,,,Holy Cross,AK_Holy Cross C-6_356053_1952_63360_geo.tif,AK_Holy Cross C-6_356053_1952_63360_geo,Holy Cross C-6,0,0,2,,2,,
Holy Cross C-6,356054,1952,63360,,,Holy Cross,AK_Holy Cross C-6_356054_1952_63360_geo.tif,AK_Holy Cross C-6_356054_1952_63360_geo,Holy Cross C-6,1,0,2,,1,,
Holy Cross D-1,356055,1952,63360,,,Holy Cross,AK_Holy Cross D-1_356055_1952_63360_geo.tif,AK_Holy Cross D-1_356055_1952_63360_geo,Holy Cross D-1,0,0,2,,2,,
Holy Cross D-1,356056,1952,63360,,,Holy Cross,AK_Holy Cross D-1_356056_1952_63360_geo.tif,AK_Holy Cross D-1_356056_1952_63360_geo,Holy Cross D-1,1,0,2,,1,,
Holy Cross D-2,356057,1952,63360,,,Holy Cross,AK_Holy Cross D-2_356057_1952_63360_geo.tif,AK_Holy Cross D-2_356057_1952_63360_geo,Holy Cross D-2,0,0,2,,2,,
Holy Cross D-2,356058,1952,63360,,,Holy Cross,AK_Holy Cross D-2_356058_1952_63360_geo.tif,AK_Holy Cross D-2_356058_1952_63360_geo,Holy Cross D-2,1,0,2,,1,,
Holy Cross D-3,356059,1952,63360,,,Holy Cross,AK_Holy Cross D-3_356059_1952_63360_geo.tif,AK_Holy Cross D-3_356059_1952_63360_geo,Holy Cross D-3,0,0,2,,2,,
Holy Cross D-3,356060,1952,63360,,,Holy Cross,AK_Holy Cross D-3_356060_1952_63360_geo.tif,AK_Holy Cross D-3_356060_1952_63360_geo,Holy Cross D-3,1,0,2,,1,,
Holy Cross D-4,356061,1952,63360,,,Holy Cross,AK_Holy Cross D-4_356061_1952_63360_geo.tif,AK_Holy Cross D-4_356061_1952_63360_geo,Holy Cross D-4,0,0,4,,4,,
Holy Cross D-4,356062,1952,63360,,,Holy Cross,AK_Holy Cross D-4_356062_1952_63360_geo.tif,AK_Holy Cross D-4_356062_1952_63360_geo,Holy Cross D-4,0,0,4,,3,,
Holy Cross D-4,356063,1952,63360,,,Holy Cross,AK_Holy Cross D-4_356063_1952_63360_geo.tif,AK_Holy Cross D-4_356063_1952_63360_geo,Holy Cross D-4,0,0,4,,2,,
Holy Cross D-4,463800,1952,63360,,,Holy Cross,AK_Holy Cross D-4_463800_1952_63360_geo.tif,AK_Holy Cross D-4_463800_1952_63360_geo,Holy Cross D-4,1,0,4,,1,,
Holy Cross D-5,356064,1952,63360,,,Holy Cross,AK_Holy Cross D-5_356064_1952_63360_geo.tif,AK_Holy Cross D-5_356064_1952_63360_geo,Holy Cross D-5,0,0,3,,3,,
Holy Cross D-5,356065,1952,63360,,,Holy Cross,AK_Holy Cross D-5_356065_1952_63360_geo.tif,AK_Holy Cross D-5_356065_1952_63360_geo,Holy Cross D-5,0,0,3,,2,,
Holy Cross D-5,356066,1952,63360,,,Holy Cross,AK_Holy Cross D-5_356066_1952_63360_geo.tif,AK_Holy Cross D-5_356066_1952_63360_geo,Holy Cross D-5,1,0,3,,1,,
Holy Cross D-6,356067,1952,63360,,,Holy Cross,AK_Holy Cross D-6_356067_1952_63360_geo.tif,AK_Holy Cross D-6_356067_1952_63360_geo,Holy Cross D-6,0,0,2,,2,,
Holy Cross D-6,356068,1952,63360,,,Holy Cross,AK_Holy Cross D-6_356068_1952_63360_geo.tif,AK_Holy Cross D-6_356068_1952_63360_geo,Holy Cross D-6,1,0,2,,1,,
Hooper Bay A-1,356069,1954,63360,,,Hooper Bay,AK_Hooper Bay A-1_356069_1954_63360_geo.tif,AK_Hooper Bay A-1_356069_1954_63360_geo,Hooper Bay A-1,1,0,1,,1,,
Hooper Bay A-2,356070,1952,63360,,,Hooper Bay,AK_Hooper Bay A-2_356070_1952_63360_geo.tif,AK_Hooper Bay A-2_356070_1952_63360_geo,Hooper Bay A-2,0,0,2,,2,,
Hooper Bay A-2,356071,1952,63360,,,Hooper Bay,AK_Hooper Bay A-2_356071_1952_63360_geo.tif,AK_Hooper Bay A-2_356071_1952_63360_geo,Hooper Bay A-2,1,0,2,,1,,
Hooper Bay B-1,356072,1953,63360,,,Hooper Bay,AK_Hooper Bay B-1_356072_1953_63360_geo.tif,AK_Hooper Bay B-1_356072_1953_63360_geo,Hooper Bay B-1,1,0,1,,1,,
Hooper Bay B-2,356073,1953,63360,,,Hooper Bay,AK_Hooper Bay B-2_356073_1953_63360_geo.tif,AK_Hooper Bay B-2_356073_1953_63360_geo,Hooper Bay B-2,0,0,2,,2,,
Hooper Bay B-2,356074,1953,63360,,,Hooper Bay,AK_Hooper Bay B-2_356074_1953_63360_geo.tif,AK_Hooper Bay B-2_356074_1953_63360_geo,Hooper Bay B-2,1,0,2,,1,,
Hooper Bay B-3,356075,1952,63360,,,Hooper Bay,AK_Hooper Bay B-3_356075_1952_63360_geo.tif,AK_Hooper Bay B-3_356075_1952_63360_geo,Hooper Bay B-3,0,0,3,,3,,
Hooper Bay B-3,356076,1952,63360,,,Hooper Bay,AK_Hooper Bay B-3_356076_1952_63360_geo.tif,AK_Hooper Bay B-3_356076_1952_63360_geo,Hooper Bay B-3,0,0,3,,2,,
Hooper Bay B-3,356077,1952,63360,,,Hooper Bay,AK_Hooper Bay B-3_356077_1952_63360_geo.tif,AK_Hooper Bay B-3_356077_1952_63360_geo,Hooper Bay B-3,1,0,3,,1,,
Hooper Bay C-1,356078,1952,63360,,,Hooper Bay,AK_Hooper Bay C-1_356078_1952_63360_geo.tif,AK_Hooper Bay C-1_356078_1952_63360_geo,Hooper Bay C-1,0,0,2,,2,,
Hooper Bay C-1,356079,1952,63360,,,Hooper Bay,AK_Hooper Bay C-1_356079_1952_63360_geo.tif,AK_Hooper Bay C-1_356079_1952_63360_geo,Hooper Bay C-1,1,0,2,,1,,
Hooper Bay C-2,356080,1953,63360,,,Hooper Bay,AK_Hooper Bay C-2_356080_1953_63360_geo.tif,AK_Hooper Bay C-2_356080_1953_63360_geo,Hooper Bay C-2,1,0,1,,1,,
Hooper Bay C-3,356081,1952,63360,,,Hooper Bay,AK_Hooper Bay C-3_356081_1952_63360_geo.tif,AK_Hooper Bay C-3_356081_1952_63360_geo,Hooper Bay C-3,0,0,3,,3,,
Hooper Bay C-3,356082,1952,63360,,,Hooper Bay,AK_Hooper Bay C-3_356082_1952_63360_geo.tif,AK_Hooper Bay C-3_356082_1952_63360_geo,Hooper Bay C-3,0,0,3,,2,,
Hooper Bay C-3,356083,1952,63360,,,Hooper Bay,AK_Hooper Bay C-3_356083_1952_63360_geo.tif,AK_Hooper Bay C-3_356083_1952_63360_geo,Hooper Bay C-3,1,0,3,,1,,
Hooper Bay C-4,356084,1952,63360,,,Hooper Bay,AK_Hooper Bay C-4_356084_1952_63360_geo.tif,AK_Hooper Bay C-4_356084_1952_63360_geo,Hooper Bay C-4,0,0,2,,2,,
Hooper Bay C-4,356085,1952,63360,,,Hooper Bay,AK_Hooper Bay C-4_356085_1952_63360_geo.tif,AK_Hooper Bay C-4_356085_1952_63360_geo,Hooper Bay C-4,1,0,2,,1,,
Hooper Bay D-1,356086,1952,63360,,,Hooper Bay,AK_Hooper Bay D-1_356086_1952_63360_geo.tif,AK_Hooper Bay D-1_356086_1952_63360_geo,Hooper Bay D-1,1,0,1,,1,,
Hooper Bay D-2,356087,1952,63360,,,Hooper Bay,AK_Hooper Bay D-2_356087_1952_63360_geo.tif,AK_Hooper Bay D-2_356087_1952_63360_geo,Hooper Bay D-2,0,0,2,,2,,
Hooper Bay D-2,356088,1952,63360,,,Hooper Bay,AK_Hooper Bay D-2_356088_1952_63360_geo.tif,AK_Hooper Bay D-2_356088_1952_63360_geo,Hooper Bay D-2,1,0,2,,1,,
Hooper Bay D-3,356089,1953,63360,,,Hooper Bay,AK_Hooper Bay D-3_356089_1953_63360_geo.tif,AK_Hooper Bay D-3_356089_1953_63360_geo,Hooper Bay D-3,0,0,2,,2,,1) Georeferencing of source is slightly off; corrected with aux.xml file
Hooper Bay D-3,356090,1953,63360,,,Hooper Bay,AK_Hooper Bay D-3_356090_1953_63360_geo.tif,AK_Hooper Bay D-3_356090_1953_63360_geo,Hooper Bay D-3,1,0,2,,1,,1) Georeferencing of source is slightly off; corrected with aux.xml file
Howard Pass A-1,356091,1984,63360,,,Howard Pass,AK_Howard Pass A-1_356091_1984_63360_geo.tif,AK_Howard Pass A-1_356091_1984_63360_geo,Howard Pass A-1,1,0,1,,1,,
Howard Pass A-2,356092,1984,63360,,,Howard Pass,AK_Howard Pass A-2_356092_1984_63360_geo.tif,AK_Howard Pass A-2_356092_1984_63360_geo,Howard Pass A-2,1,0,1,,1,,
Howard Pass A-3,356093,1984,63360,,,Howard Pass,AK_Howard Pass A-3_356093_1984_63360_geo.tif,AK_Howard Pass A-3_356093_1984_63360_geo,Howard Pass A-3,1,0,1,,1,,
Howard Pass A-4,356094,1990,63360,,,Howard Pass,AK_Howard Pass A-4_356094_1990_63360_geo.tif,AK_Howard Pass A-4_356094_1990_63360_geo,Howard Pass A-4,1,0,1,,1,,
Howard Pass A-5,356095,1990,63360,,,Howard Pass,AK_Howard Pass A-5_356095_1990_63360_geo.tif,AK_Howard Pass A-5_356095_1990_63360_geo,Howard Pass A-5,1,0,1,,1,,
Howard Pass B-1,356096,1984,63360,,,Howard Pass,AK_Howard Pass B-1_356096_1984_63360_geo.tif,AK_Howard Pass B-1_356096_1984_63360_geo,Howard Pass B-1,1,0,1,,1,,
Howard Pass B-2,356097,1984,63360,,,Howard Pass,AK_Howard Pass B-2_356097_1984_63360_geo.tif,AK_Howard Pass B-2_356097_1984_63360_geo,Howard Pass B-2,1,0,1,,1,,
Howard Pass B-3,356098,1984,63360,,,Howard Pass,AK_Howard Pass B-3_356098_1984_63360_geo.tif,AK_Howard Pass B-3_356098_1984_63360_geo,Howard Pass B-3,1,0,1,,1,,
Howard Pass B-4,356099,1984,63360,,,Howard Pass,AK_Howard Pass B-4_356099_1984_63360_geo.tif,AK_Howard Pass B-4_356099_1984_63360_geo,Howard Pass B-4,1,0,1,,1,,
Howard Pass B-5,356100,1984,63360,,,Howard Pass,AK_Howard Pass B-5_356100_1984_63360_geo.tif,AK_Howard Pass B-5_356100_1984_63360_geo,Howard Pass B-5,1,0,1,,1,,
Howard Pass C-1,356101,1984,63360,,,Howard Pass,AK_Howard Pass C-1_356101_1984_63360_geo.tif,AK_Howard Pass C-1_356101_1984_63360_geo,Howard Pass C-1,1,0,1,,1,,
Howard Pass C-2,356102,1984,63360,,,Howard Pass,AK_Howard Pass C-2_356102_1984_63360_geo.tif,AK_Howard Pass C-2_356102_1984_63360_geo,Howard Pass C-2,1,0,1,,1,,
Howard Pass C-3,356103,1984,63360,,,Howard Pass,AK_Howard Pass C-3_356103_1984_63360_geo.tif,AK_Howard Pass C-3_356103_1984_63360_geo,Howard Pass C-3,1,0,1,,1,,
Howard Pass C-4,356104,1984,63360,,,Howard Pass,AK_Howard Pass C-4_356104_1984_63360_geo.tif,AK_Howard Pass C-4_356104_1984_63360_geo,Howard Pass C-4,1,0,1,,1,,
Howard Pass C-5,356105,1984,63360,,,Howard Pass,AK_Howard Pass C-5_356105_1984_63360_geo.tif,AK_Howard Pass C-5_356105_1984_63360_geo,Howard Pass C-5,1,0,1,,1,,
Howard Pass D-1,356106,1984,63360,,,Howard Pass,AK_Howard Pass D-1_356106_1984_63360_geo.tif,AK_Howard Pass D-1_356106_1984_63360_geo,Howard Pass D-1,1,0,1,,1,,
Howard Pass D-2,356107,1984,63360,,,Howard Pass,AK_Howard Pass D-2_356107_1984_63360_geo.tif,AK_Howard Pass D-2_356107_1984_63360_geo,Howard Pass D-2,1,0,1,,1,,
Howard Pass D-3,356108,1984,63360,,,Howard Pass,AK_Howard Pass D-3_356108_1984_63360_geo.tif,AK_Howard Pass D-3_356108_1984_63360_geo,Howard Pass D-3,1,0,1,,1,,
Howard Pass D-4,356109,1984,63360,,,Howard Pass,AK_Howard Pass D-4_356109_1984_63360_geo.tif,AK_Howard Pass D-4_356109_1984_63360_geo,Howard Pass D-4,1,0,1,,1,,
Howard Pass D-5,356110,1984,63360,,,Howard Pass,AK_Howard Pass D-5_356110_1984_63360_geo.tif,AK_Howard Pass D-5_356110_1984_63360_geo,Howard Pass D-5,1,0,1,,1,,
Hughes A-1,356111,1955,63360,,,Hughes,AK_Hughes A-1_356111_1955_63360_geo.tif,AK_Hughes A-1_356111_1955_63360_geo,Hughes A-1,0,0,3,,3,,
Hughes A-1,356112,1955,63360,,,Hughes,AK_Hughes A-1_356112_1955_63360_geo.tif,AK_Hughes A-1_356112_1955_63360_geo,Hughes A-1,0,0,3,,2,,
Hughes A-1,356113,1955,63360,,,Hughes,AK_Hughes A-1_356113_1955_63360_geo.tif,AK_Hughes A-1_356113_1955_63360_geo,Hughes A-1,1,0,3,,1,,
Hughes A-2,356114,1955,63360,,,Hughes,AK_Hughes A-2_356114_1955_63360_geo.tif,AK_Hughes A-2_356114_1955_63360_geo,Hughes A-2,0,0,4,,4,,
Hughes A-2,356115,1956,63360,,,Hughes,AK_Hughes A-2_356115_1956_63360_geo.tif,AK_Hughes A-2_356115_1956_63360_geo,Hughes A-2,0,0,4,,3,,
Hughes A-2,356116,1956,63360,,,Hughes,AK_Hughes A-2_356116_1956_63360_geo.tif,AK_Hughes A-2_356116_1956_63360_geo,Hughes A-2,0,0,4,,2,,
Hughes A-2,356117,1956,63360,,,Hughes,AK_Hughes A-2_356117_1956_63360_geo.tif,AK_Hughes A-2_356117_1956_63360_geo,Hughes A-2,1,0,4,,1,,
Hughes A-3,356118,1955,63360,,,Hughes,AK_Hughes A-3_356118_1955_63360_geo.tif,AK_Hughes A-3_356118_1955_63360_geo,Hughes A-3,0,0,4,,4,,
Hughes A-3,356119,1956,63360,,,Hughes,AK_Hughes A-3_356119_1956_63360_geo.tif,AK_Hughes A-3_356119_1956_63360_geo,Hughes A-3,0,0,4,,3,,
Hughes A-3,356120,1956,63360,,,Hughes,AK_Hughes A-3_356120_1956_63360_geo.tif,AK_Hughes A-3_356120_1956_63360_geo,Hughes A-3,0,0,4,,2,,
Hughes A-3,356121,1956,63360,,,Hughes,AK_Hughes A-3_356121_1956_63360_geo.tif,AK_Hughes A-3_356121_1956_63360_geo,Hughes A-3,1,0,4,,1,,
Hughes A-4,356122,1986,63360,,,Hughes,AK_Hughes A-4_356122_1986_63360_geo.tif,AK_Hughes A-4_356122_1986_63360_geo,Hughes A-4,1,0,1,,1,,
Hughes A-5,356123,1986,63360,,,Hughes,AK_Hughes A-5_356123_1986_63360_geo.tif,AK_Hughes A-5_356123_1986_63360_geo,Hughes A-5,1,0,1,,1,,
Hughes A-6,356124,1986,63360,,,Hughes,AK_Hughes A-6_356124_1986_63360_geo.tif,AK_Hughes A-6_356124_1986_63360_geo,Hughes A-6,1,0,1,,1,,
Hughes B-1,356125,1986,63360,,,Hughes,AK_Hughes B-1_356125_1986_63360_geo.tif,AK_Hughes B-1_356125_1986_63360_geo,Hughes B-1,1,0,1,,1,,
Hughes B-2,356126,1986,63360,,,Hughes,AK_Hughes B-2_356126_1986_63360_geo.tif,AK_Hughes B-2_356126_1986_63360_geo,Hughes B-2,1,0,1,,1,,
Hughes B-3,356127,1986,63360,,,Hughes,AK_Hughes B-3_356127_1986_63360_geo.tif,AK_Hughes B-3_356127_1986_63360_geo,Hughes B-3,1,0,1,,1,,
Hughes B-4,356128,1986,63360,,,Hughes,AK_Hughes B-4_356128_1986_63360_geo.tif,AK_Hughes B-4_356128_1986_63360_geo,Hughes B-4,1,0,1,,1,,
Hughes B-5,356129,1986,63360,,,Hughes,AK_Hughes B-5_356129_1986_63360_geo.tif,AK_Hughes B-5_356129_1986_63360_geo,Hughes B-5,1,0,1,,1,,
Hughes B-6,356130,1986,63360,,,Hughes,AK_Hughes B-6_356130_1986_63360_geo.tif,AK_Hughes B-6_356130_1986_63360_geo,Hughes B-6,1,0,1,,1,,
Hughes C-1,356131,1986,63360,,,Hughes,AK_Hughes C-1_356131_1986_63360_geo.tif,AK_Hughes C-1_356131_1986_63360_geo,Hughes C-1,1,0,1,,1,,
Hughes C-2,356132,1986,63360,,,Hughes,AK_Hughes C-2_356132_1986_63360_geo.tif,AK_Hughes C-2_356132_1986_63360_geo,Hughes C-2,1,0,1,,1,,
Hughes C-3,356133,1986,63360,,,Hughes,AK_Hughes C-3_356133_1986_63360_geo.tif,AK_Hughes C-3_356133_1986_63360_geo,Hughes C-3,1,0,1,,1,,
Hughes C-4,356134,1986,63360,,,Hughes,AK_Hughes C-4_356134_1986_63360_geo.tif,AK_Hughes C-4_356134_1986_63360_geo,Hughes C-4,1,0,1,,1,,
Hughes C-5,356135,1986,63360,,,Hughes,AK_Hughes C-5_356135_1986_63360_geo.tif,AK_Hughes C-5_356135_1986_63360_geo,Hughes C-5,1,0,1,,1,,
Hughes C-6,356136,1986,63360,,,Hughes,AK_Hughes C-6_356136_1986_63360_geo.tif,AK_Hughes C-6_356136_1986_63360_geo,Hughes C-6,1,0,1,,1,,
Hughes D-1,356137,1986,63360,,,Hughes,AK_Hughes D-1_356137_1986_63360_geo.tif,AK_Hughes D-1_356137_1986_63360_geo,Hughes D-1,1,0,1,,1,,
Hughes D-2,356138,1986,63360,,,Hughes,AK_Hughes D-2_356138_1986_63360_geo.tif,AK_Hughes D-2_356138_1986_63360_geo,Hughes D-2,1,0,1,,1,,
Hughes D-3,356139,1986,63360,,,Hughes,AK_Hughes D-3_356139_1986_63360_geo.tif,AK_Hughes D-3_356139_1986_63360_geo,Hughes D-3,1,0,1,,1,,
Hughes D-4,356140,1986,63360,,,Hughes,AK_Hughes D-4_356140_1986_63360_geo.tif,AK_Hughes D-4_356140_1986_63360_geo,Hughes D-4,1,0,1,,1,,
Hughes D-5,356141,1986,63360,,,Hughes,AK_Hughes D-5_356141_1986_63360_geo.tif,AK_Hughes D-5_356141_1986_63360_geo,Hughes D-5,1,0,1,,1,,
Hughes D-6,356142,1986,63360,,,Hughes,AK_Hughes D-6_356142_1986_63360_geo.tif,AK_Hughes D-6_356142_1986_63360_geo,Hughes D-6,1,0,1,,1,,
